LineId,AppId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
7405,application_1445175094696_0002,2015-10-18,"21:33:24,648",INFO,main,org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id",[]
7406,application_1445175094696_0002,2015-10-18,"21:33:27,070",INFO,main,org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.,[]
7407,application_1445175094696_0002,2015-10-18,"21:33:27,367",INFO,main,org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@630a7131,ce10d82c,Using ResourceCalculatorProcessTree : <*>,[]
7408,application_1445175094696_0002,2015-10-18,"21:33:30,883",INFO,main,org.apache.hadoop.mapred.MapTask,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:134217728+134217728,b063b233,Processing split: <*>,[]
7409,application_1445175094696_0002,2015-10-18,"21:33:31,445",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 0 kvi 26214396(104857584),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7410,application_1445175094696_0002,2015-10-18,"21:33:31,445",INFO,main,org.apache.hadoop.mapred.MapTask,mapreduce.task.io.sort.mb: 100,599850bf,mapreduce.task.io.sort.mb: 100,[]
7411,application_1445175094696_0002,2015-10-18,"21:33:31,445",INFO,main,org.apache.hadoop.mapred.MapTask,soft limit at 83886080,fefbdbcf,soft limit at <*>,[]
7412,application_1445175094696_0002,2015-10-18,"21:33:31,445",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufvoid = 104857600,8b5eb2a0,bufstart = 0; bufvoid = <*>,[]
7413,application_1445175094696_0002,2015-10-18,"21:33:31,445",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396; length = 6553600,6e49102f,kvstart = <*>; length = <*>,[]
7414,application_1445175094696_0002,2015-10-18,"21:33:31,633",INFO,main,org.apache.hadoop.mapred.MapTask,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,[]
7415,application_1445175094696_0002,2015-10-18,"21:33:47,728",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7416,application_1445175094696_0002,2015-10-18,"21:33:47,728",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufend = 34173444; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7417,application_1445175094696_0002,2015-10-18,"21:33:47,728",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396(104857584); kvend = 13786240(55144960); length = 12428157/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7418,application_1445175094696_0002,2015-10-18,"21:33:47,728",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 44659194 kvi 11164792(44659168),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7419,application_1445175094696_0002,2015-10-18,"21:34:28,214",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 0,cdf7dd93,Finished spill <*>,[]
7420,application_1445175094696_0002,2015-10-18,"21:34:28,558",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 44659194 kv 11164792(44659168) kvi 8543368(34173472),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7421,application_1445175094696_0002,2015-10-18,"21:34:32,761",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7422,application_1445175094696_0002,2015-10-18,"21:34:32,761",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 44659194; bufend = 78835106; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7423,application_1445175094696_0002,2015-10-18,"21:34:32,761",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 11164792(44659168); kvend = 24951660(99806640); length = 12427533/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7424,application_1445175094696_0002,2015-10-18,"21:34:32,761",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 89320865 kvi 22330212(89320848),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7425,application_1445175094696_0002,2015-10-18,"21:35:13,435",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 1,cdf7dd93,Finished spill <*>,[]
7426,application_1445175094696_0002,2015-10-18,"21:35:13,826",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 89320865 kv 22330212(89320848) kvi 19708784(78835136),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7427,application_1445175094696_0002,2015-10-18,"21:35:17,623",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7428,application_1445175094696_0002,2015-10-18,"21:35:17,623",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 89320865; bufend = 18639490; bufvoid = 104857593,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7429,application_1445175094696_0002,2015-10-18,"21:35:17,623",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 22330212(89320848); kvend = 9902752(39611008); length = 12427461/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7430,application_1445175094696_0002,2015-10-18,"21:35:17,623",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 29125241 kvi 7281304(29125216),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7431,application_1445175094696_0002,2015-10-18,"21:35:57,016",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 2,cdf7dd93,Finished spill <*>,[]
7432,application_1445175094696_0002,2015-10-18,"21:35:57,125",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 29125241 kv 7281304(29125216) kvi 4659880(18639520),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7433,application_1445175094696_0002,2015-10-18,"21:36:01,328",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7434,application_1445175094696_0002,2015-10-18,"21:36:01,328",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 29125241; bufend = 63302013; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7435,application_1445175094696_0002,2015-10-18,"21:36:01,328",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 7281304(29125216); kvend = 21068384(84273536); length = 12427321/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7436,application_1445175094696_0002,2015-10-18,"21:36:01,328",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 73787766 kvi 18446936(73787744),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7437,application_1445175094696_0002,2015-10-18,"21:36:40,893",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 3,cdf7dd93,Finished spill <*>,[]
7438,application_1445175094696_0002,2015-10-18,"21:36:41,236",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 73787766 kv 18446936(73787744) kvi 15825508(63302032),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7439,application_1445175094696_0002,2015-10-18,"21:36:45,627",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7440,application_1445175094696_0002,2015-10-18,"21:36:45,627",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 73787766; bufend = 3104406; bufvoid = 104857591,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7441,application_1445175094696_0002,2015-10-18,"21:36:45,627",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 18446936(73787744); kvend = 6018980(24075920); length = 12427957/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7442,application_1445175094696_0002,2015-10-18,"21:36:45,627",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 13590155 kvi 3397532(13590128),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7443,application_1445175094696_0002,2015-10-18,"21:34:40,669",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties,[]
7444,application_1445175094696_0002,2015-10-18,"21:34:40,769",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).,[]
7445,application_1445175094696_0002,2015-10-18,"21:34:40,769",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system started,d39dd8df,MapTask metrics system <*>,[]
7446,application_1445175094696_0002,2015-10-18,"21:34:40,798",INFO,main,org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:,[]
7447,application_1445175094696_0002,2015-10-18,"21:34:40,798",INFO,main,org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445175094696_0002, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@666adef3)",8ece4dc3,"Kind: mapreduce.job, Service: <*>, Ident: <*>",[]
7448,application_1445175094696_0002,2015-10-18,"21:34:41,023",INFO,main,org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,42bce2da,Sleeping for 0ms before retrying again. Got null now.,[]
7449,application_1445175094696_0002,2015-10-18,"21:34:41,525",INFO,main,org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445175094696_0002,4a1105fa,mapreduce.cluster.local.dir for child: <*>,[]
7450,application_1445175094696_0002,2015-10-18,"21:34:42,721",INFO,main,org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id",[]
7451,application_1445175094696_0002,2015-10-18,"21:34:43,732",INFO,main,org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.,[]
7452,application_1445175094696_0002,2015-10-18,"21:34:43,775",INFO,main,org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@5538f906,ce10d82c,Using ResourceCalculatorProcessTree : <*>,[]
7453,application_1445175094696_0002,2015-10-18,"21:34:44,081",INFO,main,org.apache.hadoop.mapred.MapTask,Processing split: hdfs://msra-sa-41:9000/wordcount2.txt:1207959552+105902080,b063b233,Processing split: <*>,[]
7454,application_1445175094696_0002,2015-10-18,"21:34:44,167",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 0 kvi 26214396(104857584),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7455,application_1445175094696_0002,2015-10-18,"21:34:44,167",INFO,main,org.apache.hadoop.mapred.MapTask,mapreduce.task.io.sort.mb: 100,599850bf,mapreduce.task.io.sort.mb: 100,[]
7456,application_1445175094696_0002,2015-10-18,"21:34:44,167",INFO,main,org.apache.hadoop.mapred.MapTask,soft limit at 83886080,fefbdbcf,soft limit at <*>,[]
7457,application_1445175094696_0002,2015-10-18,"21:34:44,167",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufvoid = 104857600,8b5eb2a0,bufstart = 0; bufvoid = <*>,[]
7458,application_1445175094696_0002,2015-10-18,"21:34:44,168",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396; length = 6553600,6e49102f,kvstart = <*>; length = <*>,[]
7459,application_1445175094696_0002,2015-10-18,"21:34:44,177",INFO,main,org.apache.hadoop.mapred.MapTask,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,[]
7460,application_1445175094696_0002,2015-10-18,"21:34:45,961",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7461,application_1445175094696_0002,2015-10-18,"21:34:45,962",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 0; bufend = 34174575; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7462,application_1445175094696_0002,2015-10-18,"21:34:45,962",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 26214396(104857584); kvend = 13786524(55146096); length = 12427873/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7463,application_1445175094696_0002,2015-10-18,"21:34:45,962",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 44660327 kvi 11165076(44660304),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7464,application_1445175094696_0002,2015-10-18,"21:34:53,799",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 0,cdf7dd93,Finished spill <*>,[]
7465,application_1445175094696_0002,2015-10-18,"21:34:53,801",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 44660327 kv 11165076(44660304) kvi 8543648(34174592),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7466,application_1445175094696_0002,2015-10-18,"21:34:54,644",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7467,application_1445175094696_0002,2015-10-18,"21:34:54,644",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 44660327; bufend = 78832499; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7468,application_1445175094696_0002,2015-10-18,"21:34:54,644",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 11165076(44660304); kvend = 24951004(99804016); length = 12428473/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7469,application_1445175094696_0002,2015-10-18,"21:34:54,644",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 89318249 kvi 22329556(89318224),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7470,application_1445175094696_0002,2015-10-18,"21:35:01,983",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 1,cdf7dd93,Finished spill <*>,[]
7471,application_1445175094696_0002,2015-10-18,"21:35:01,985",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 89318249 kv 22329556(89318224) kvi 19708132(78832528),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7472,application_1445175094696_0002,2015-10-18,"21:35:02,799",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7473,application_1445175094696_0002,2015-10-18,"21:35:02,799",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 89318249; bufend = 18637204; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7474,application_1445175094696_0002,2015-10-18,"21:35:02,800",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 22329556(89318224); kvend = 9902184(39608736); length = 12427373/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7475,application_1445175094696_0002,2015-10-18,"21:35:02,800",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 29122962 kvi 7280736(29122944),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7476,application_1445175094696_0002,2015-10-18,"21:35:10,072",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 2,cdf7dd93,Finished spill <*>,[]
7477,application_1445175094696_0002,2015-10-18,"21:35:10,075",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 29122962 kv 7280736(29122944) kvi 4659308(18637232),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7478,application_1445175094696_0002,2015-10-18,"21:35:10,848",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7479,application_1445175094696_0002,2015-10-18,"21:35:10,848",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 29122962; bufend = 63291202; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7480,application_1445175094696_0002,2015-10-18,"21:35:10,848",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 7280736(29122944); kvend = 21065680(84262720); length = 12429457/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7481,application_1445175094696_0002,2015-10-18,"21:35:10,848",INFO,main,org.apache.hadoop.mapred.MapTask,(EQUATOR) 73776953 kvi 18444232(73776928),f2f6eacf,(EQUATOR) <*> kvi <*>(<*>),[]
7482,application_1445175094696_0002,2015-10-18,"21:35:17,996",INFO,SpillThread,org.apache.hadoop.mapred.MapTask,Finished spill 3,cdf7dd93,Finished spill <*>,[]
7483,application_1445175094696_0002,2015-10-18,"21:35:18,162",INFO,main,org.apache.hadoop.mapred.MapTask,(RESET) equator 73776953 kv 18444232(73776928) kvi 15822808(63291232),7d6dcece,(RESET) equator <*> kv <*>(<*>) kvi <*>(<*>),[]
7484,application_1445175094696_0002,2015-10-18,"21:35:18,818",INFO,main,org.apache.hadoop.mapred.MapTask,Starting flush of map output,0491d81f,Starting flush of map output,[]
7485,application_1445175094696_0002,2015-10-18,"21:35:18,818",INFO,main,org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output,[]
7486,application_1445175094696_0002,2015-10-18,"21:35:18,818",INFO,main,org.apache.hadoop.mapred.MapTask,bufstart = 73776953; bufend = 103326708; bufvoid = 104857600,b7c97b24,bufstart = <*> bufend = <*>; bufvoid = <*>,[]
7487,application_1445175094696_0002,2015-10-18,"21:35:18,818",INFO,main,org.apache.hadoop.mapred.MapTask,kvstart = 18444232(73776928); kvend = 7696416(30785664); length = 10747817/6553600,5d50efee,kvstart = <*>(<*>); kvend = <*>(<*>); length = <*>/<*>,[]
7488,application_1445175094696_0002,2015-10-18,"21:35:25,014",INFO,main,org.apache.hadoop.mapred.MapTask,Finished spill 4,cdf7dd93,Finished spill <*>,[]
7489,application_1445175094696_0002,2015-10-18,"21:35:25,028",INFO,main,org.apache.hadoop.mapred.Merger,Merging 5 sorted segments,7707888f,Merging <*> sorted segments,[]
7490,application_1445175094696_0002,2015-10-18,"21:35:25,035",INFO,main,org.apache.hadoop.mapred.Merger,"Down to the last merge-pass, with 5 segments left of total size: 180080717 bytes",5be2cae8,"Down to the last merge-pass, with <*> segments left of total size: <*> bytes",[]
7491,application_1445175094696_0002,2015-10-18,"21:35:40,475",INFO,main,org.apache.hadoop.mapred.Task,Task:attempt_1445175094696_0002_m_000009_0 is done. And is in the process of committing,dfe6ae4e,<*> is done. And is in the process of committing,[]
7492,application_1445175094696_0002,2015-10-18,"21:35:40,524",INFO,main,org.apache.hadoop.mapred.Task,Task 'attempt_1445175094696_0002_m_000009_0' done.,cf0f4f26,Task <*> done.,[]
7493,application_1445175094696_0002,2015-10-18,"21:35:40,624",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Stopping MapTask metrics system...,1f3b539d,Stopping MapTask metrics system...,[]
7494,application_1445175094696_0002,2015-10-18,"21:35:40,624",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system stopped.,d39dd8df,MapTask metrics system <*>,[]
7495,application_1445175094696_0002,2015-10-18,"21:35:40,624",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system shutdown complete.,4ae2b9bb,MapTask metrics system shutdown complete.,[]
7496,application_1445175094696_0002,2015-10-18,"21:33:22,625",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties,[]
